date,value
2026-05-12,2.69
2026-05-13,2.7
2026-05-14,2.67
2026-05-15,2.7
2026-05-18,2.69
2026-05-19,2.66
2026-05-20,2.59
2026-05-21,2.57
2026-05-22,2.54
2026-05-26,2.53
2026-05-27,2.53
2026-05-28,2.54
2026-05-29,2.52
2026-06-01,2.54
2026-06-02,2.52
2026-06-03,2.53
2026-06-04,2.48
2026-06-05,2.48
2026-06-08,2.47
2026-06-09,2.44
2026-06-10,2.44
2026-06-11,2.4
2026-06-12,2.39
2026-06-15,2.4
2026-06-16,2.36
2026-06-17,2.31
2026-06-18,2.27
2026-06-22,2.28
2026-06-23,2.24
